__time,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2],/uav/target_position/x,/uav/target_position/y,/uav/target_position/z
1777391682.840177,0.013871434,0.098643921,-0.000426849,0.000019997,0.000018279,0.000066090,1.000000000,-0.225145623,-0.056820452,-9.990558624,0.011248905,0.011221345,0.025890253,0.773470938,0.006513334,-0.033392936,0.632918060,0.000000000,14.000000000,1777391682839981.000000000,1777391682839981.000000000,2.727560043,2.076789856,0.019208344,1.000000000,0.003101209,0.002985974,0.002047963,,,
1777391682.844609,0.014441911,0.098175570,-0.000783078,0.000019999,0.000018282,0.000066101,1.000000000,-0.211765945,-0.046753343,-9.990453720,0.011267426,0.011239517,0.025912983,0.773475766,0.006385184,-0.033176400,0.632924974,0.000000000,14.000000000,1777391682844981.000000000,1777391682844981.000000000,2.727756977,2.077585220,0.019055603,1.000000000,0.003106214,0.002991029,0.002048843,,,
1777391682.851646,0.013778958,0.098843038,-0.001933693,0.000020007,0.000018291,0.000066127,1.000000000,-0.205246687,-0.041875608,-9.990399361,0.011304603,0.011275987,0.025958521,0.773476660,0.006319564,-0.033066016,0.632930160,0.000000000,14.000000000,1777391682847481.000000000,1777391682847481.000000000,2.727729082,2.077885628,0.018991778,1.000000000,0.003117777,0.003002696,0.002052135,,,
1777391682.852570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.957678263,3.934788957,-9.985322952
1777391682.854472,0.012825511,0.099412248,-0.001310277,0.000020017,0.000018303,0.000066163,1.000000000,-0.185311824,-0.026905509,-9.990253448,0.011360723,0.011331040,0.025972439,0.773484766,0.006119953,-0.032739662,0.632939279,0.000000000,14.000000000,1777391682854981.000000000,1777391682854981.000000000,2.727918625,2.079032183,0.018813742,1.000000000,0.003134395,0.003019494,0.002054624,,,
1777391682.859481,0.012556068,0.099551678,-0.001570760,0.000020025,0.000018312,0.000066189,1.000000000,-0.171956018,-0.016830167,-9.990161896,0.011398372,0.011367968,0.026018143,0.773491204,0.005986094,-0.032523848,0.632943690,0.000000000,14.000000000,1777391682859981.000000000,1777391682859981.000000000,2.728073597,2.079799175,0.018648623,1.000000000,0.003146013,0.003031238,0.002057914,,,
1777391682.864727,0.012837262,0.099444762,-0.002547777,0.000020028,0.000018316,0.000066200,1.000000000,-0.158555463,-0.006735973,-9.990066528,0.011417273,0.011386505,0.026041033,0.773498952,0.005852982,-0.032307606,0.632946491,0.000000000,14.000000000,1777391682864981.000000000,1777391682864981.000000000,2.728266478,2.080534220,0.018520655,1.000000000,0.003151065,0.003036356,0.002058794,,,
1777391682.871527,0.013974148,0.100153275,-0.001764376,0.000020036,0.000018325,0.000066226,1.000000000,-0.152015820,-0.001838344,-9.990020752,0.011455210,0.011423710,0.026086893,0.773500144,0.005786519,-0.032196056,0.632951379,0.000000000,14.000000000,1777391682867481.000000000,1777391682867481.000000000,2.728237867,2.080790758,0.018446626,1.000000000,0.003162723,0.003048146,0.002062084,,,
1777391682.872562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.001273842,3.946666802,-9.985322952
1777391682.874484,0.013129002,0.100256853,-0.001615918,0.000019990,0.000018281,0.000066043,1.000000000,-0.132086217,0.013101680,-9.989886284,0.011264109,0.011235568,0.025884137,0.773505211,0.005587069,-0.031864189,0.632963777,0.000000000,14.000000000,1777391682874981.000000000,1777391682874981.000000000,2.728360415,2.081667423,0.018272636,1.000000000,0.003100424,0.002990898,0.002047643,,,
1777391682.879740,0.013494946,0.099154703,-0.001887940,0.000019998,0.000018290,0.000066069,1.000000000,-0.118733063,0.023162566,-9.989801407,0.011301259,0.011272020,0.025929620,0.773511827,0.005455508,-0.031647503,0.632967889,0.000000000,14.000000000,1777391682879981.000000000,1777391682879981.000000000,2.728476524,2.082319260,0.018170821,1.000000000,0.003111952,0.003002573,0.002050931,,,
1777391682.884593,0.014673394,0.098091550,-0.000538082,0.000020000,0.000018293,0.000066080,1.000000000,-0.105334878,0.033244722,-9.989711761,0.011319908,0.011290318,0.025952403,0.773515761,0.005327743,-0.031430844,0.632974803,0.000000000,14.000000000,1777391682884981.000000000,1777391682884981.000000000,2.728598833,2.082980871,0.018052479,1.000000000,0.003116960,0.003007659,0.002051810,,,
1777391682.889484,0.014849314,0.098259248,-0.000070936,0.000020009,0.000018302,0.000066105,1.000000000,-0.098798901,0.038122650,-9.989670753,0.011357341,0.011327043,0.025998043,0.773515165,0.005263374,-0.031320281,0.632981598,0.000000000,14.000000000,1777391682887481.000000000,1777391682887481.000000000,2.728557110,2.083201647,0.017999133,1.000000000,0.003128531,0.003019386,0.002055097,,,
1777391682.892577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.044622317,3.957777353,-9.985322952
1777391682.894776,0.014673068,0.098139271,-0.001308769,0.000020019,0.000018315,0.000066142,1.000000000,-0.078830399,0.053107455,-9.989538193,0.011413850,0.011382479,0.026066702,0.773520172,0.005071071,-0.030994220,0.632993162,0.000000000,14.000000000,1777391682894981.000000000,1777391682894981.000000000,2.728668690,2.084020138,0.017881615,1.000000000,0.003145170,0.003036264,0.002059264,,,
1777391682.899572,0.014148767,0.099051952,-0.000708985,0.000020027,0.000018324,0.000066167,1.000000000,-0.065456435,0.063193887,-9.989455223,0.011451758,0.011419665,0.026112605,0.773524821,0.004940851,-0.030776937,0.632998943,0.000000000,14.000000000,1777391682899981.000000000,1777391682899981.000000000,2.728743553,2.084574461,0.017750399,1.000000000,0.003156802,0.003048064,0.002062552,,,
1777391682.904702,0.013398679,0.100778766,-0.000167358,0.000019975,0.000018273,0.000066133,1.000000000,-0.052066166,0.073261470,-9.989370346,0.011223978,0.011195634,0.025863966,0.773528695,0.004806354,-0.030557355,0.633006036,0.000000000,14.000000000,1777391682904981.000000000,1777391682904981.000000000,2.728787184,2.085109472,0.017631993,1.000000000,0.003083525,0.002979565,0.002044815,,,
1777391682.911577,0.014358425,0.101256281,-0.000528574,0.000019983,0.000018282,0.000066158,1.000000000,-0.045539334,0.078117602,-9.989333153,0.011260916,0.011231888,0.025909387,0.773528457,0.004739023,-0.030444078,0.633012116,0.000000000,14.000000000,1777391682907481.000000000,1777391682907481.000000000,2.728693008,2.085261822,0.017570470,1.000000000,0.003094986,0.002991218,0.002048100,,,
1777391682.912577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.087721562,3.968118432,-9.985322952
1777391682.914558,0.014131991,0.100557677,-0.001261243,0.000019994,0.000018295,0.000066194,1.000000000,-0.025587786,0.093067139,-9.989199638,0.011316674,0.011286614,0.025923332,0.773534894,0.004540585,-0.030109702,0.633021832,0.000000000,14.000000000,1777391682914981.000000000,1777391682914981.000000000,2.728710890,2.085901976,0.017386813,1.000000000,0.003111464,0.003007990,0.002050587,,,
1777391682.919748,0.013163017,0.101589940,-0.000802861,0.000020002,0.000018304,0.000066220,1.000000000,-0.012223092,0.103135854,-9.989115715,0.011354080,0.011323323,0.025968919,0.773539841,0.004404325,-0.029888894,0.633027136,0.000000000,14.000000000,1777391682919981.000000000,1777391682919981.000000000,2.728775740,2.086390495,0.017287318,1.000000000,0.003122994,0.003019718,0.002053872,,,
1777391682.924480,0.013272988,0.102929652,-0.000345870,0.000020005,0.000018307,0.000066231,1.000000000,0.001185539,0.113226801,-9.989027023,0.011372859,0.011341751,0.025991753,0.773544014,0.004266061,-0.029665150,0.633033574,0.000000000,14.000000000,1777391682924981.000000000,1777391682924981.000000000,2.728819132,2.086838484,0.017189616,1.000000000,0.003128004,0.003024828,0.002054748,,,
1777391682.931528,0.013517261,0.103151664,-0.000500970,0.000020013,0.000018316,0.000066256,1.000000000,0.007731499,0.118102178,-9.988985062,0.011410549,0.011378735,0.026037496,0.773544192,0.004196434,-0.029550957,0.633039176,0.000000000,14.000000000,1777391682927481.000000000,1777391682927481.000000000,2.728721142,2.086924076,0.017111229,1.000000000,0.003139576,0.003036605,0.002058033,,,
1777391682.932566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.130569466,3.977688013,-9.985322952
1777391682.934587,0.012570512,0.102344401,-0.000318040,0.000019969,0.000018275,0.000066248,1.000000000,0.027695425,0.133050740,-9.988860130,0.011220853,0.011192043,0.025835294,0.773548841,0.003988492,-0.029215114,0.633050382,0.000000000,14.000000000,1777391682934981.000000000,1777391682934981.000000000,2.728709221,2.087354183,0.016918696,1.000000000,0.003078113,0.002979913,0.002043614,,,
1777391682.939610,0.011637853,0.102499500,-0.000762755,0.000019977,0.000018282,0.000066100,1.000000000,0.041053638,0.143099517,-9.988783836,0.011257690,0.011228086,0.025880661,0.773553789,0.003847675,-0.028994815,0.633055389,0.000000000,14.000000000,1777391682939981.000000000,1777391682939981.000000000,2.728698969,2.087678432,0.016812738,1.000000000,0.003089288,0.002991199,0.002046890,,,
1777391682.944543,0.011927691,0.102894180,-0.001219470,0.000019980,0.000018285,0.000066111,1.000000000,0.054456193,0.153172538,-9.988703728,0.011276219,0.011246277,0.025903383,0.773558855,0.003706736,-0.028773097,0.633060098,0.000000000,14.000000000,1777391682944981.000000000,1777391682944981.000000000,2.728698254,2.087973356,0.016696893,1.000000000,0.003094247,0.002996274,0.002047764,,,
1777391682.951606,0.012486254,0.103133418,-0.001314364,0.000019988,0.000018294,0.000066136,1.000000000,0.060995933,0.158025354,-9.988667488,0.011313410,0.011282786,0.025948908,0.773559332,0.003635962,-0.028659571,0.633065045,0.000000000,14.000000000,1777391682947481.000000000,1777391682947481.000000000,2.728594780,2.088008165,0.016646715,1.000000000,0.003105717,0.003007980,0.002051045,,,
1777391682.952567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.173163930,3.986484219,-9.985322952
1777391682.954532,0.011545831,0.103576109,-0.001237580,0.000019999,0.000018306,0.000066172,1.000000000,0.080971144,0.172975764,-9.988550186,0.011369553,0.011337895,0.026017390,0.773565054,0.003424007,-0.028323954,0.633074284,0.000000000,14.000000000,1777391682954981.000000000,1777391682954981.000000000,2.728536606,2.088329315,0.016455920,1.000000000,0.003122203,0.003024827,0.002055201,,,
1777391682.959569,0.010731339,0.104633100,-0.001112004,0.000020008,0.000018316,0.000066197,1.000000000,0.094347753,0.183045477,-9.988475800,0.011407216,0.011374862,0.026063176,0.773570538,0.003278083,-0.028101178,0.633078516,0.000000000,14.000000000,1777391682959981.000000000,1777391682959981.000000000,2.728505373,2.088549376,0.016337436,1.000000000,0.003133730,0.003036605,0.002058481,,,
1777391682.964465,0.011339660,0.105056606,-0.001415312,0.000020011,0.000018319,0.000066208,1.000000000,0.107766978,0.193137825,-9.988396645,0.011426123,0.011393419,0.026086107,0.773576081,0.003132613,-0.027876433,0.633082271,0.000000000,14.000000000,1777391682964981.000000000,1777391682964981.000000000,2.728548050,2.088798523,0.016232535,1.000000000,0.003138743,0.003041742,0.002059355,,,
1777391682.971676,0.011305397,0.105298087,-0.000495520,0.000020019,0.000018328,0.000066233,1.000000000,0.114324749,0.198008284,-9.988362312,0.011464071,0.011430662,0.026132049,0.773576260,0.003058976,-0.027761990,0.633087575,0.000000000,14.000000000,1777391682967481.000000000,1777391682967481.000000000,2.728481054,2.088805676,0.016162990,1.000000000,0.003150328,0.003053584,0.002062635,,,
1777391682.972567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.215502866,3.994505328,-9.985322952
1777391682.974468,0.011878151,0.107767500,-0.001561751,0.000019976,0.000018287,0.000066225,1.000000000,0.134297550,0.212915137,-9.988248825,0.011272764,0.011242409,0.025874298,0.773581445,0.002835769,-0.027416710,0.633097291,0.000000000,14.000000000,1777391682974981.000000000,1777391682974981.000000000,2.728407145,2.088938713,0.016000947,1.000000000,0.003088664,0.002996533,0.002046508,,,
1777391682.979363,0.012394082,0.107043363,-0.002099993,0.000019985,0.000018296,0.000066250,1.000000000,0.147672683,0.222961485,-9.988177299,0.011309926,0.011278900,0.025919767,0.773588419,0.002689141,-0.027186492,0.633099318,0.000000000,14.000000000,1777391682979981.000000000,1777391682979981.000000000,2.728392839,2.089111805,0.015864294,1.000000000,0.003100113,0.003008250,0.002049787,,,
1777391682.985092,0.012226636,0.107676767,-0.002595774,0.000019988,0.000018299,0.000066261,1.000000000,0.161090523,0.233032957,-9.988101959,0.011328582,0.011297219,0.025942542,0.773595989,0.002541139,-0.026955126,0.633100510,0.000000000,14.000000000,1777391682984981.000000000,1777391682984981.000000000,2.728377342,2.089267254,0.015743779,1.000000000,0.003105082,0.003013357,0.002050660,,,
1777391682.989561,0.011727170,0.108560257,-0.001078237,0.000019996,0.000018308,0.000066286,1.000000000,0.167647064,0.237879694,-9.988068581,0.011366026,0.011333984,0.025988167,0.773596644,0.002465169,-0.026837045,0.633104980,0.000000000,14.000000000,1777391682987481.000000000,1777391682987481.000000000,2.728253841,2.089205980,0.015685171,1.000000000,0.003116568,0.003025120,0.002053937,,,
1777391682.992578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.257584199,4.001749766,-9.985322952
1777391682.994595,0.011810227,0.107780166,-0.000882287,0.000020008,0.000018321,0.000066322,1.000000000,0.187652498,0.252821535,-9.987957954,0.011422551,0.011389482,0.026056802,0.773601770,0.002240638,-0.026489288,0.633114338,0.000000000,14.000000000,1777391682994981.000000000,1777391682994981.000000000,2.728111029,2.089214802,0.015588637,1.000000000,0.003133063,0.003042050,0.002058087,,,
1777391682.999931,0.011999629,0.107379593,-0.000344315,0.000020017,0.000018330,0.000066346,1.000000000,0.201044440,0.262885779,-9.987888336,0.011460469,0.011426709,0.026102690,0.773606002,0.002092616,-0.026259262,0.633119166,0.000000000,14.000000000,1777391682999981.000000000,1777391682999981.000000000,2.728055716,2.089232922,0.015514773,1.000000000,0.003144605,0.003053892,0.002061363,,,
1777391683.004497,0.012703220,0.107226923,-0.000128468,0.000019965,0.000018279,0.000066315,1.000000000,0.214460775,0.272927165,-9.987817764,0.011232411,0.011202323,0.025854241,0.773609698,0.001946111,-0.026028261,0.633124650,0.000000000,14.000000000,1777391683004981.000000000,1777391683004981.000000000,2.728025675,2.089243650,0.015426657,1.000000000,0.003071742,0.002985159,0.002043656,,,
1777391683.011613,0.012991733,0.108327791,-0.000116756,0.000019974,0.000018288,0.000066340,1.000000000,0.221016631,0.277741760,-9.987790108,0.011269358,0.011238617,0.025899647,0.773609638,0.001871269,-0.025909251,0.633129895,0.000000000,14.000000000,1777391683007481.000000000,1777391683007481.000000000,2.727916002,2.089114666,0.015355840,1.000000000,0.003083128,0.002996843,0.002046931,,,
1777391683.012565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.299405868,4.008216114,-9.985322952
1777391683.014512,0.012725493,0.107156426,-0.000375643,0.000019986,0.000018298,0.000066202,1.000000000,0.241018340,0.292624146,-9.987689972,0.011325055,0.011293201,0.025967948,0.773613513,0.001648879,-0.025560237,0.633139908,0.000000000,14.000000000,1777391683014981.000000000,1777391683014981.000000000,2.727702379,2.088916540,0.015236549,1.000000000,0.003099269,0.003013295,0.002051072,,,
1777391683.019423,0.013136560,0.107434623,-0.000300356,0.000019995,0.000018308,0.000066227,1.000000000,0.254407495,0.302655339,-9.987625122,0.011362469,0.011329948,0.026013615,0.773617327,0.001502730,-0.025328172,0.633144915,0.000000000,14.000000000,1777391683019981.000000000,1777391683019981.000000000,2.727578878,2.088790894,0.015131217,1.000000000,0.003110718,0.003025059,0.002054346,,,
1777391683.024635,0.013569430,0.108318776,0.000035682,0.000019998,0.000018311,0.000066238,1.000000000,0.267837405,0.312712222,-9.987556458,0.011381251,0.011348394,0.026036486,0.773620427,0.001355905,-0.025093533,0.633150756,0.000000000,14.000000000,1777391683024981.000000000,1777391683024981.000000000,2.727497339,2.088652849,0.015045372,1.000000000,0.003115685,0.003030189,0.002055217,,,
1777391683.031794,0.014537549,0.109442905,0.000584340,0.000020007,0.000018320,0.000066262,1.000000000,0.274408758,0.317543954,-9.987527847,0.011418948,0.011385417,0.026082309,0.773619831,0.001281672,-0.024972465,0.633156598,0.000000000,14.000000000,1777391683027481.000000000,1777391683027481.000000000,2.727355242,2.088468313,0.015019028,1.000000000,0.003127168,0.003042000,0.002058491,,,
1777391683.032559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.340965824,4.013903104,-9.985322952
1777391683.034524,0.014962166,0.110696353,0.000220944,0.000020010,0.000018323,0.000066273,1.000000000,0.287853599,0.327612251,-9.987471581,0.011437869,0.011404000,0.026050247,0.773622870,0.001133836,-0.024731243,0.633162498,0.000000000,14.000000000,1777391683032481.000000000,1777391683032481.000000000,2.727283716,2.088333130,0.014929573,1.000000000,0.003132150,0.003047146,0.002057659,,,
1777391683.039722,0.017645927,0.110432535,-0.001192570,0.000019974,0.000018288,0.000066281,1.000000000,0.307825387,0.342407167,-9.987414360,0.011265919,0.011234705,0.025870670,0.773628652,0.000917975,-0.024362814,0.633170128,0.000000000,14.000000000,1777391683039981.000000000,1777391683039981.000000000,2.727034092,2.087941408,0.014741406,1.000000000,0.003077417,0.002996818,0.002045663,,,
1777391683.044676,0.016520889,0.111067839,-0.001872366,0.000019977,0.000018291,0.000066292,1.000000000,0.321260273,0.352433383,-9.987363815,0.011284451,0.011252915,0.025893385,0.773634911,0.000772376,-0.024118084,0.633172095,0.000000000,14.000000000,1777391683044981.000000000,1777391683044981.000000000,2.726926565,2.087734699,0.014612725,1.000000000,0.003082339,0.003001909,0.002046533,,,
1777391683.051686,0.016347457,0.110831678,-0.001879601,0.000019986,0.000018300,0.000066316,1.000000000,0.327838331,0.357235014,-9.987352371,0.011321649,0.011289462,0.025938893,0.773636162,0.000698620,-0.023994129,0.633175254,0.000000000,14.000000000,1777391683047481.000000000,1777391683047481.000000000,2.726775408,2.087491274,0.014567204,1.000000000,0.003093729,0.003013639,0.002049805,,,
1777391683.052568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.382262030,4.018809622,-9.985322952
1777391683.054485,0.017948939,0.110371277,-0.000279228,0.000019998,0.000018313,0.000066352,1.000000000,0.347879499,0.372086644,-9.987286568,0.011377801,0.011344631,0.026007351,0.773641586,0.000483726,-0.023623183,0.633182704,0.000000000,14.000000000,1777391683054981.000000000,1777391683054981.000000000,2.726507664,2.087000370,0.014504767,1.000000000,0.003110106,0.003030544,0.002053946,,,
1777391683.059485,0.018570777,0.109106660,-0.000236861,0.000020007,0.000018322,0.000066376,1.000000000,0.361288249,0.382097870,-9.987241745,0.011415469,0.011381637,0.026053119,0.773645461,0.000345240,-0.023379402,0.633187294,0.000000000,14.000000000,1777391683059981.000000000,1777391683059981.000000000,2.726350546,2.086694956,0.014386400,1.000000000,0.003121570,0.003042366,0.002057217,,,
