__time,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2],/model/payload_ball/pose/header/header/stamp,/model/payload_ball/pose/pose/orientation/pitch,/model/payload_ball/pose/pose/orientation/roll,/model/payload_ball/pose/pose/orientation/w,/model/payload_ball/pose/pose/orientation/x,/model/payload_ball/pose/pose/orientation/y,/model/payload_ball/pose/pose/orientation/yaw,/model/payload_ball/pose/pose/orientation/z,/model/payload_ball/pose/pose/position/x,/model/payload_ball/pose/pose/position/y,/model/payload_ball/pose/pose/position/z,/uav/target_position/x,/uav/target_position/y,/uav/target_position/z
1777445902.192167,-0.005660471,0.005715293,0.002996773,0.000023699,0.000015587,0.000193032,1.000000000,-5.204695702,3.682064056,-9.984376907,0.011442005,0.011429190,0.026247093,0.707194328,-0.020256259,0.016217051,0.706542909,0.000000000,14.000000000,1777445902151316.000000000,1777445902143816.000000000,-1.182053208,0.230074748,-0.010506688,1.000000000,0.003262416,0.003071018,0.002084408,,,,,,,,,,,,,,
1777445902.196881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.230000000,1.257767051,-0.128218603,0.807860726,-0.030386411,0.588531664,-0.072883827,0.008257980,3.739447016,-5.076190363,10.124847395,,,
1777445902.197016,-0.005430537,0.005533247,0.003188437,0.000023643,0.000015541,0.000192773,1.000000000,-5.207678795,3.682636261,-9.984334946,0.011232091,0.011221597,0.026017958,0.707195878,-0.020266069,0.016218027,0.706541061,0.000000000,14.000000000,1777445902156316.000000000,1777445902146316.000000000,-1.181484461,0.228533149,-0.010490567,1.000000000,0.003192621,0.003007792,0.002068956,,,,,,,,,,,,,,
1777445902.200897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.191570548,3.164486571,-9.995555878
1777445902.201843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.235000000,1.257713265,-0.128210718,0.807876591,-0.030383652,0.588510115,-0.072888509,0.008251801,3.740978851,-5.082121830,10.124847608,,,
1777445902.203404,-0.005703449,0.005644572,0.002686964,0.000023653,0.000015550,0.000192803,1.000000000,-5.213621140,3.683764458,-9.984315872,0.011269262,0.011258243,0.026064137,0.707194865,-0.020286204,0.016218837,0.706541479,0.000000000,14.000000000,1777445902158816.000000000,1777445902151316.000000000,-1.180383086,0.225476444,-0.010532536,1.000000000,0.003205606,0.003019468,0.002072338,,,,,,,,,,,,,,
1777445902.206638,-0.005216778,0.005237268,0.001361359,0.000023657,0.000015553,0.000192816,1.000000000,-5.219555855,3.684886217,-9.984306335,0.011287925,0.011276638,0.026087265,0.707196474,-0.020304831,0.016219765,0.706539273,0.000000000,14.000000000,1777445902163816.000000000,1777445902156316.000000000,-1.179262996,0.222421050,-0.010589789,1.000000000,0.003211331,0.003024550,0.002073262,,,,,,,,,,,,,,
1777445902.206926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.240000000,1.257659075,-0.128208044,0.807892515,-0.030381516,0.588488459,-0.072898272,0.008245088,3.742495750,-5.088047513,10.124847940,,,
1777445902.212100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.245000000,1.257604604,-0.128210228,0.807908466,-0.030379963,0.588466742,-0.072912755,0.008237888,3.743997700,-5.093967410,10.124848439,,,
1777445902.212249,-0.003436182,0.004784381,0.001996213,0.000023671,0.000015565,0.000192860,1.000000000,-5.228457928,3.686538935,-9.984258652,0.011344198,0.011332096,0.026156815,0.707199693,-0.020327786,0.016225081,0.706535280,0.000000000,14.000000000,1777445902171316.000000000,1777445902163816.000000000,-1.177583098,0.217754692,-0.010636595,1.000000000,0.003230104,0.003041365,0.002077566,,,,,,,,,,,,,,
1777445902.216880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.250000000,1.257549969,-0.128216848,0.807924414,-0.030378945,0.588445004,-0.072931532,0.008230252,3.745484686,-5.099881517,10.124849139,,,
1777445902.217060,-0.003492670,0.004621183,0.002639344,0.000023680,0.000015574,0.000192890,1.000000000,-5.231429100,3.687081337,-9.984222412,0.011381957,0.011369296,0.026203314,0.707201481,-0.020335121,0.016226942,0.706533194,0.000000000,14.000000000,1777445902176316.000000000,1777445902166316.000000000,-1.177035570,0.216204330,-0.010638154,1.000000000,0.003243165,0.003053127,0.002080947,,,,,,,,,,,,,,
1777445902.220899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.205592333,3.144774793,-9.995555878
1777445902.221859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.255000000,1.257495273,-0.128227443,0.807940336,-0.030378411,0.588423284,-0.072954132,0.008222238,3.746956700,-5.105789835,10.124850004,,,
1777445902.224596,-0.005575003,0.005006967,0.001892380,0.000023694,0.000015586,0.000192934,1.000000000,-5.243259907,3.689210653,-9.984203339,0.011438972,0.011425451,0.026273265,0.707200170,-0.020369833,0.016229503,0.706533551,0.000000000,14.000000000,1777445902183816.000000000,1777445902176316.000000000,-1.174781322,0.210111141,-0.010652978,1.000000000,0.003262043,0.003070059,0.002085251,,,,,,,,,,,,,,
1777445902.226939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.260000000,1.257440612,-0.128241492,0.807956207,-0.030378299,0.588401613,-0.072980035,0.008213906,3.748413732,-5.111692364,10.124851000,,,
1777445902.227105,-0.005691071,0.005303315,0.001879053,0.000023638,0.000015541,0.000192675,1.000000000,-5.246218681,3.689736128,-9.984165192,0.011229170,0.011218028,0.026043637,0.707202554,-0.020379744,0.016230006,0.706530869,0.000000000,14.000000000,1777445902186316.000000000,1777445902178816.000000000,-1.174237013,0.208572879,-0.010668180,1.000000000,0.003192228,0.003006880,0.002069773,,,,,,,,,,,,,,
1777445902.231874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.265000000,1.257386077,-0.128258398,0.807972009,-0.030378542,0.588380022,-0.073008645,0.008205326,3.749855771,-5.117589103,10.124852119,,,
1777445902.231985,-0.006560096,0.006935796,0.002227081,0.000023641,0.000015544,0.000192689,1.000000000,-5.252116203,3.690779686,-9.984167099,0.011247731,0.011236323,0.026011886,0.707201898,-0.020403778,0.016231516,0.706530809,0.000000000,14.000000000,1777445902191316.000000000,1777445902183816.000000000,-1.173123360,0.205502674,-0.010729849,1.000000000,0.003197936,0.003011945,0.002068972,,,,,,,,,,,,,,
1777445902.236932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.270000000,1.257331761,-0.128277484,0.807987720,-0.030379069,0.588358541,-0.073039261,0.008196584,3.751282806,-5.123480050,10.124853367,,,
1777445902.237033,-0.007811963,0.006415113,0.002547790,0.000023651,0.000015553,0.000192719,1.000000000,-5.255069733,3.691295385,-9.984138489,0.011284991,0.011273042,0.026058065,0.707203269,-0.020416582,0.016231092,0.706529021,0.000000000,14.000000000,1777445902196316.000000000,1777445902186316.000000000,-1.172571898,0.203929096,-0.010748615,1.000000000,0.003210902,0.003023629,0.002072352,,,,,,,,,,,,,,
1777445902.240898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.219498949,3.124861984,-9.995555878
1777445902.242045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.275000000,1.257277765,-0.128298008,0.808003321,-0.030379796,0.588337201,-0.073071137,0.008187766,3.752694825,-5.129365207,10.124854764,,,
1777445902.244188,-0.007464959,0.006251929,0.002493660,0.000023661,0.000015562,0.000192750,1.000000000,-5.260960102,3.692306280,-9.984132767,0.011322447,0.011309946,0.026104350,0.707201958,-0.020440994,0.016229775,0.706529677,0.000000000,14.000000000,1777445902198816.000000000,1777445902191316.000000000,-1.171425343,0.200830266,-0.010764247,1.000000000,0.003223894,0.003035343,0.002075732,,,,,,,,,,,,,,
1777445902.246609,-0.006408266,0.008638538,0.002229520,0.000023664,0.000015565,0.000192763,1.000000000,-5.266843319,3.693309784,-9.984136581,0.011341253,0.011328472,0.026127534,0.707201242,-0.020467784,0.016234567,0.706529498,0.000000000,14.000000000,1777445902203816.000000000,1777445902196316.000000000,-1.170265317,0.197774395,-0.010793349,1.000000000,0.003229646,0.003040447,0.002076657,,,,,,,,,,,,,,
1777445902.246904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.280000000,1.257224195,-0.128319161,0.808018789,-0.030380635,0.588316036,-0.073103453,0.008178970,3.754091815,-5.135244571,10.124856325,,,
1777445902.252127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.285000000,1.257171170,-0.128340097,0.808034098,-0.030381491,0.588295086,-0.073135353,0.008170298,3.755473767,-5.141118145,10.124858052,,,
1777445902.252249,-0.006076529,0.007666873,0.002756708,0.000023674,0.000015574,0.000192794,1.000000000,-5.269790173,3.693805218,-9.984107971,0.011379004,0.011365654,0.026173981,0.707202435,-0.020480175,0.016236788,0.706527889,0.000000000,14.000000000,1777445902206316.000000000,1777445902198816.000000000,-1.169713974,0.196222007,-0.010803872,1.000000000,0.003242701,0.003052206,0.002080037,,,,,,,,,,,,,,
1777445902.256604,-0.007560552,0.007720609,0.002692908,0.000023676,0.000015576,0.000192529,1.000000000,-5.275663853,3.694787025,-9.984113693,0.011397805,0.011384261,0.026197240,0.707200646,-0.020507354,0.016237905,0.706528902,0.000000000,14.000000000,1777445902211316.000000000,1777445902203816.000000000,-1.168596268,0.193165198,-0.010839200,1.000000000,0.003248088,0.003057232,0.002080961,,,,,,,,,,,,,,
1777445902.256887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.290000000,1.257118824,-0.128359960,0.808049219,-0.030382266,0.588274393,-0.073165979,0.008161849,3.756840671,-5.146985930,10.124859938,,,
1777445902.260902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.233290172,3.104749419,-9.995555878
1777445902.261854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.295000000,1.257067302,-0.128377892,0.808064120,-0.030382857,0.588254007,-0.073194488,0.008153716,3.758192517,-5.152847925,10.124861997,,,
1777445902.264567,-0.008233678,0.009829740,0.002620640,0.000023633,0.000015543,0.000192315,1.000000000,-5.290315628,3.697181463,-9.984090805,0.011244727,0.011232753,0.026037859,0.707203746,-0.020587996,0.016243344,0.706523359,0.000000000,14.000000000,1777445902223816.000000000,1777445902216316.000000000,-1.165784836,0.185462475,-0.010937838,1.000000000,0.003197120,0.003010981,0.002069816,,,,,,,,,,,,,,
1777445902.266837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.300000000,1.257016758,-0.128393042,0.808078764,-0.030383161,0.588233982,-0.073220044,0.008145993,3.759529295,-5.158704134,10.124864237,,,
1777445902.266994,-0.008632613,0.012073132,0.002782491,0.000023642,0.000015552,0.000192346,1.000000000,-5.293241978,3.697654724,-9.984066010,0.011281978,0.011269455,0.026084082,0.707205236,-0.020606579,0.016247129,0.706521273,0.000000000,14.000000000,1777445902226316.000000000,1777445902218816.000000000,-1.165228724,0.183910728,-0.010956956,1.000000000,0.003210078,0.003022671,0.002073197,,,,,,,,,,,,,,
1777445902.271861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.305000000,1.256967357,-0.128404605,0.808093112,-0.030383080,0.588214375,-0.073241851,0.008138771,3.760850998,-5.164554559,10.124866654,,,
1777445902.272006,-0.008966340,0.012780361,0.001899049,0.000023646,0.000015555,0.000192360,1.000000000,-5.299085617,3.698583603,-9.984073639,0.011300682,0.011287879,0.026107233,0.707204938,-0.020645255,0.016254598,0.706520259,0.000000000,14.000000000,1777445902231316.000000000,1777445902223816.000000000,-1.164080858,0.180868655,-0.011003787,1.000000000,0.003215805,0.003027760,0.002074122,,,,,,,,,,,,,,
1777445902.276824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.310000000,1.256919270,-0.128411825,0.808107124,-0.030382516,0.588195245,-0.073259187,0.008132127,3.762157616,-5.170399203,10.124869258,,,
1777445902.276981,-0.009409228,0.012151046,0.002624180,0.000023655,0.000015564,0.000192390,1.000000000,-5.302007675,3.699047327,-9.984052658,0.011338227,0.011324857,0.026153617,0.707206309,-0.020664591,0.016257726,0.706518233,0.000000000,14.000000000,1777445902236316.000000000,1777445902226316.000000000,-1.163510919,0.179322004,-0.011023260,1.000000000,0.003228814,0.003039482,0.002077503,,,,,,,,,,,,,,
1777445902.280960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.246965784,3.084438384,-9.995555878
1777445902.281886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.315000000,1.256872667,-0.128414010,0.808120758,-0.030381377,0.588176656,-0.073271392,0.008126129,3.763449144,-5.176238068,10.124872057,,,
1777445902.283315,-0.009859364,0.011968083,0.001625171,0.000023665,0.000015572,0.000192420,1.000000000,-5.307843208,3.699944973,-9.984054565,0.011375969,0.011362022,0.026200105,0.707206249,-0.020703414,0.016262136,0.706516981,0.000000000,14.000000000,1777445902238816.000000000,1777445902231316.000000000,-1.162353754,0.176256061,-0.011021144,1.000000000,0.003241861,0.003051240,0.002080884,,,,,,,,,,,,,,
1777445902.286669,-0.010239842,0.012688136,0.000680609,0.000023668,0.000015575,0.000192434,1.000000000,-5.313672066,3.700834274,-9.984062195,0.011394920,0.011380678,0.026223389,0.707208037,-0.020744244,0.016267128,0.706513882,0.000000000,14.000000000,1777445902243816.000000000,1777445902236316.000000000,-1.161202192,0.173234701,-0.011042967,1.000000000,0.003247633,0.003056367,0.002081809,,,,,,,,,,,,,,
1777445902.286979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.320000000,1.256827716,-0.128410562,0.808133971,-0.030379576,0.588158668,-0.073277918,0.008120829,3.764725574,-5.182071158,10.124875043,,,
1777445902.291947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.325000000,1.256784577,-0.128400959,0.808146722,-0.030377036,0.588141341,-0.073278293,0.008116271,3.765986902,-5.187898478,10.124878214,,,
1777445902.292265,-0.010115129,0.014824358,0.002866623,0.000023681,0.000015587,0.000192479,1.000000000,-5.322408199,3.702145815,-9.984052658,0.011452059,0.011436920,0.026237601,0.707207680,-0.020809859,0.016280094,0.706512034,0.000000000,14.000000000,1777445902251316.000000000,1777445902243816.000000000,-1.159531713,0.168669328,-0.011072267,1.000000000,0.003266518,0.003073324,0.002084351,,,,,,,,,,,,,,
1777445902.297123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.330000000,1.256743398,-0.128384786,0.808158974,-0.030373696,0.588124731,-0.073272140,0.008112491,3.767233121,-5.193720030,10.124881577,,,
1777445902.297378,-0.010788058,0.015001971,0.002948400,0.000023625,0.000015542,0.000192220,1.000000000,-5.325311184,3.702586174,-9.984029770,0.011241598,0.011228978,0.026008643,0.707208335,-0.020832930,0.016284492,0.706510603,0.000000000,14.000000000,1777445902256316.000000000,1777445902246316.000000000,-1.158959031,0.167125672,-0.011075323,1.000000000,0.003196459,0.003009986,0.002068900,,,,,,,,,,,,,,
1777445902.300920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.260525564,3.063930181,-9.995555878
1777445902.301908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.335000000,1.256704312,-0.128361749,0.808170691,-0.030369506,0.588108888,-0.073259199,0.008109513,3.768464227,-5.199535821,10.124885141,,,
1777445902.304472,-0.009917119,0.014686001,0.003074109,0.000023638,0.000015554,0.000192264,1.000000000,-5.336915016,3.704265594,-9.984041214,0.011297539,0.011284074,0.026077935,0.707204342,-0.020919677,0.016300606,0.706511676,0.000000000,14.000000000,1777445902263816.000000000,1777445902256316.000000000,-1.156669974,0.160935462,-0.011188538,1.000000000,0.003215131,0.003026767,0.002073204,,,,,,,,,,,,,,
1777445902.306870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.340000000,1.256667428,-0.128331697,0.808181842,-0.030364437,0.588093855,-0.073239357,0.008107342,3.769680216,-5.205345853,10.124888879,,,
1777445902.306981,-0.009499845,0.014957077,0.003457396,0.000023647,0.000015563,0.000192294,1.000000000,-5.339810848,3.704685211,-9.984020233,0.011335075,0.011321033,0.026124263,0.707204461,-0.020941600,0.016306052,0.706510782,0.000000000,14.000000000,1777445902266316.000000000,1777445902258816.000000000,-1.156091332,0.159388706,-0.011187679,1.000000000,0.003228128,0.003038500,0.002076585,,,,,,,,,,,,,,
1777445902.312001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.345000000,1.256632834,-0.128294616,0.808192403,-0.030358470,0.588079668,-0.073212644,0.008105965,3.770881086,-5.211150134,10.124892773,,,
1777445902.312163,-0.009100055,0.014892718,0.002546021,0.000023650,0.000015566,0.000192308,1.000000000,-5.345602036,3.705498695,-9.984031677,0.011353921,0.011339587,0.026147466,0.707202315,-0.020984253,0.016316924,0.706511438,0.000000000,14.000000000,1777445902271316.000000000,1777445902263816.000000000,-1.154976249,0.156345353,-0.011228159,1.000000000,0.003233873,0.003043608,0.002077510,,,,,,,,,,,,,,
1777445902.316837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.350000000,1.256600589,-0.128250623,0.808202355,-0.030351612,0.588066353,-0.073179193,0.008105366,3.772066834,-5.216948666,10.124896815,,,
1777445902.316957,-0.009373180,0.015130042,0.002930063,0.000023660,0.000015575,0.000192339,1.000000000,-5.348494053,3.705908298,-9.984014511,0.011391752,0.011376825,0.026193954,0.707202673,-0.021006217,0.016322590,0.706510305,0.000000000,14.000000000,1777445902276316.000000000,1777445902266316.000000000,-1.154428840,0.154821515,-0.011237372,1.000000000,0.003246916,0.003055378,0.002080891,,,,,,,,,,,,,,
1777445902.320887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.273969296,3.043226121,-9.995555878
1777445902.321806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.355000000,1.256570732,-0.128199975,0.808211684,-0.030343880,0.588053929,-0.073139290,0.008105505,3.773237457,-5.222741455,10.124901014,,,
1777445902.324255,-0.008901983,0.015433897,0.002159669,0.000023668,0.000015582,0.000192091,1.000000000,-5.354275703,3.706690550,-9.984020233,0.011429628,0.011414190,0.026240546,0.707200944,-0.021049481,0.016334722,0.706510425,0.000000000,14.000000000,1777445902278816.000000000,1777445902271316.000000000,-1.153289914,0.151797190,-0.011250905,1.000000000,0.003259595,0.003067083,0.002084271,,,,,,,,,,,,,,
1777445902.326672,-0.008819381,0.016486861,0.002300142,0.000023671,0.000015585,0.000192104,1.000000000,-5.360052109,3.707463741,-9.984033585,0.011448721,0.011432976,0.026263883,0.707199991,-0.021094475,0.016348917,0.706509709,0.000000000,14.000000000,1777445902283816.000000000,1777445902276316.000000000,-1.152139425,0.148772448,-0.011248163,1.000000000,0.003265384,0.003072231,0.002085196,,,,,,,,,,,,,,
1777445902.327080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.360000000,1.256543272,-0.128143052,0.808220384,-0.030335306,0.588042403,-0.073093351,0.008106327,3.774392951,-5.228528506,10.124905346,,,
1777445902.331974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.365000000,1.256518198,-0.128080343,0.808228451,-0.030325939,0.588031779,-0.073041879,0.008107773,3.775533317,-5.234309823,10.124909797,,,
1777445902.332168,-0.009386786,0.016460570,0.002120620,0.000023618,0.000015543,0.000191860,1.000000000,-5.368683338,3.708619595,-9.984031677,0.011256990,0.011243527,0.026057519,0.707200170,-0.021163700,0.016368568,0.706507027,0.000000000,14.000000000,1777445902291316.000000000,1777445902283816.000000000,-1.150362849,0.144122988,-0.011297517,1.000000000,0.003201054,0.003014028,0.002070642,,,,,,,,,,,,,,
1777445902.336854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.370000000,1.256495482,-0.128012421,0.808235888,-0.030315840,0.588022050,-0.072985462,0.008109771,3.776658550,-5.240085409,10.124914382,,,
1777445902.336973,-0.008972911,0.017983204,0.001737657,0.000023628,0.000015552,0.000191891,1.000000000,-5.371552944,3.709005833,-9.984016418,0.011294319,0.011280281,0.026103783,0.707201958,-0.021187885,0.016376983,0.706504226,0.000000000,14.000000000,1777445902296316.000000000,1777445902286316.000000000,-1.149769187,0.142588422,-0.011298485,1.000000000,0.003213977,0.003025726,0.002074020,,,,,,,,,,,,,,
1777445902.340898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.287296764,3.022327530,-9.995555878
1777445902.341923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.375000000,1.256475076,-0.127939945,0.808242701,-0.030305077,0.588013206,-0.072924775,0.008112242,3.777768650,-5.245855270,10.124919072,,,
1777445902.344426,-0.009384925,0.019045647,0.002391443,0.000023640,0.000015564,0.000191935,1.000000000,-5.383043289,3.710454226,-9.984043121,0.011350685,0.011335765,0.026173379,0.707200110,-0.021287654,0.016411401,0.706502318,0.000000000,14.000000000,1777445902303816.000000000,1777445902296316.000000000,-1.147462845,0.136452138,-0.011372182,1.000000000,0.003232678,0.003042559,0.002078324,,,,,,,,,,,,,,
1777445902.347017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.380000000,1.256456918,-0.127863623,0.808248901,-0.030293729,0.588005229,-0.072860530,0.008115102,3.778863615,-5.251619409,10.124923872,,,
1777445902.347192,-0.009213096,0.019018101,0.003380990,0.000023649,0.000015572,0.000191966,1.000000000,-5.385906219,3.710819960,-9.984027863,0.011388505,0.011372983,0.026219912,0.707200348,-0.021312941,0.016420549,0.706501067,0.000000000,14.000000000,1777445902306316.000000000,1777445902298816.000000000,-1.146882653,0.134905115,-0.011380152,1.000000000,0.003245695,0.003054334,0.002081706,,,,,,,,,,,,,,
1777445902.351813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.385000000,1.256440932,-0.127784200,0.808254501,-0.030281883,0.587998097,-0.072793470,0.008118269,3.779943442,-5.257377830,10.124928810,,,
1777445902.351948,-0.008422187,0.018302796,0.002519597,0.000023652,0.000015575,0.000191980,1.000000000,-5.391641140,3.711517096,-9.984048843,0.011407494,0.011391667,0.026187627,0.707198262,-0.021360444,0.016438514,0.706501305,0.000000000,14.000000000,1777445902311316.000000000,1777445902303816.000000000,-1.145700216,0.131827578,-0.011399174,1.000000000,0.003251447,0.003059467,0.002080875,,,,,,,,,,,,,,
1777445902.356991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.390000000,1.256427031,-0.127702455,0.808259519,-0.030269626,0.587991784,-0.072724377,0.008121652,3.781008127,-5.263130534,10.124933909,,,
1777445902.357166,-0.008443306,0.018054659,0.001703149,0.000023662,0.000015584,0.000192011,1.000000000,-5.394500256,3.711871862,-9.984035492,0.011445612,0.011429165,0.026234219,0.707199812,-0.021384221,0.016447417,0.706498861,0.000000000,14.000000000,1777445902316316.000000000,1777445902306316.000000000,-1.145108938,0.130274564,-0.011408849,1.000000000,0.003264519,0.003071287,0.002084256,,,,,,,,,,,,,,
1777445902.360898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.300507756,3.001235744,-9.995555878
